code,name,description,refreshed_at,from_date,to_date
GAS_RESERVES_DZA,Proved Natural Gas Reserves - Algeria,Proved Natural Gas Reserves - Algeria. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_EGY,Proved Natural Gas Reserves - Egypt,Proved Natural Gas Reserves - Egypt. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_EUR,Proved Natural Gas Reserves - Total Europe,Proved Natural Gas Reserves - Total Europe. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_GBR,Proved Natural Gas Reserves - United Kingdom,Proved Natural Gas Reserves - United Kingdom. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_IDN,Proved Natural Gas Reserves - Indonesia,Proved Natural Gas Reserves - Indonesia. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_IND,Proved Natural Gas Reserves - India,Proved Natural Gas Reserves - India. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_IRN,Proved Natural Gas Reserves - Iran,Proved Natural Gas Reserves - Iran. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_IRQ,Proved Natural Gas Reserves - Iraq,Proved Natural Gas Reserves - Iraq. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_ISR,Proved Natural Gas Reserves - Israel,Proved Natural Gas Reserves - Israel. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_ITA,Proved Natural Gas Reserves - Italy,Proved Natural Gas Reserves - Italy. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_KAZ,Proved Natural Gas Reserves - Kazakhstan,Proved Natural Gas Reserves - Kazakhstan. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1997,31-12-2019
GAS_RESERVES_KWT,Proved Natural Gas Reserves - Kuwait,Proved Natural Gas Reserves - Kuwait. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_LBY,Proved Natural Gas Reserves - Libya,Proved Natural Gas Reserves - Libya. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_MEX,Proved Natural Gas Reserves - Mexico,Proved Natural Gas Reserves - Mexico. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-01-2019 15:14,31-12-1980,31-12-2017
GAS_RESERVES_MIDE,Proved Natural Gas Reserves - Total Middle East,Proved Natural Gas Reserves - Total Middle East. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_MMR,Proved Natural Gas Reserves - Myanmar,Proved Natural Gas Reserves - Myanmar. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_MYS,Proved Natural Gas Reserves - Malaysia,Proved Natural Gas Reserves - Malaysia. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_NGA,Proved Natural Gas Reserves - Nigeria,Proved Natural Gas Reserves - Nigeria. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_NLD,Proved Natural Gas Reserves - Netherlands,Proved Natural Gas Reserves - Netherlands. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_NOAM,Proved Natural Gas Reserves - Total North America,Proved Natural Gas Reserves - Total North America. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_NOR,Proved Natural Gas Reserves - Norway,Proved Natural Gas Reserves - Norway. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_OAFR,Proved Natural Gas Reserves - Other Africa,Proved Natural Gas Reserves - Other Africa. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_OASP,Proved Natural Gas Reserves - Other Asia Pacific,Proved Natural Gas Reserves - Other Asia Pacific. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_OEUE,Proved Natural Gas Reserves - Other Europe & Eurasia,Proved Natural Gas Reserves - Other Europe & Eurasia. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-09-2018 04:05,31-12-1980,31-12-2016
GAS_RESERVES_OMDE,Proved Natural Gas Reserves - Other Middle East,Proved Natural Gas Reserves - Other Middle East. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_OMN,Proved Natural Gas Reserves - Oman,Proved Natural Gas Reserves - Oman. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_OSCA,Proved Natural Gas Reserves - Other S. & Cent. America,Proved Natural Gas Reserves - Other S. & Cent. America. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_PAK,Proved Natural Gas Reserves - Pakistan,Proved Natural Gas Reserves - Pakistan. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_PER,Proved Natural Gas Reserves - Peru,Proved Natural Gas Reserves - Peru. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_PNG,Proved Natural Gas Reserves - Papua New Guinea,Proved Natural Gas Reserves - Papua New Guinea. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_POL,Proved Natural Gas Reserves - Poland,Proved Natural Gas Reserves - Poland. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
GAS_RESERVES_QAT,Proved Natural Gas Reserves - Qatar,Proved Natural Gas Reserves - Qatar. Trillion Cubic Metres. Proved reserves of natural gas - Generally taken to be those quantities that geological and engineering information indicates with reasonable certainty can be recovered in the future from known reservoirs under existing economic and operating conditions.,22-05-2021 04:00,31-12-1980,31-12-2019
